benchmark,network_id,network,domain,fold,family,method_id,average_precision,roc_auc,precision,recall,f1,ndcg,cutoff,positive_count,negative_count,candidate_count,method,family_scoring_seconds
revision,socfb_middlebury45,socfb-Middlebury45,social,2,local_similarity,hpi,0.9247594108518155,0.9428464359490104,0.8797926608523943,0.8797926608523943,0.8797926608523943,0.885010589904583,24308,24308,24308,48616,HPI,0.4724954762496054
revision,socfb_middlebury45,socfb-Middlebury45,social,2,local_similarity,hdi,0.9469407706699451,0.9503651225541213,0.8861280236959026,0.8861280236959026,0.8861280236959026,0.8955260367669828,24308,24308,24308,48616,HDI,0.4724954762496054
revision,socfb_middlebury45,socfb-Middlebury45,social,2,local_similarity,llhn,0.8769462949557553,0.917327095321521,0.8502139213427679,0.8502139213427679,0.850213921342768,0.853519129838859,24308,24308,24308,48616,LLHN,0.4724954762496054
revision,socfb_middlebury45,socfb-Middlebury45,social,3,local_similarity,cn,0.9479189472384846,0.9501842538405639,0.8837008392298832,0.8837008392298832,0.8837008392298831,0.893528185743399,24308,24308,24308,48616,CN,0.5313096791505814
revision,socfb_middlebury45,socfb-Middlebury45,social,3,local_similarity,aa,0.9509885600707381,0.9530577632913945,0.8888431792002632,0.8888431792002632,0.8888431792002632,0.8982923207863815,24308,24308,24308,48616,AA,0.5313096791505814
revision,socfb_middlebury45,socfb-Middlebury45,social,3,local_similarity,ra,0.9546899993467676,0.956193934024352,0.8943557676485108,0.8943557676485108,0.8943557676485108,0.9034738371936064,24308,24308,24308,48616,RA,0.5313096791505814
revision,socfb_middlebury45,socfb-Middlebury45,social,3,local_similarity,ja,0.9513274756870291,0.9531737176843749,0.8889254566397894,0.8889254566397894,0.8889254566397894,0.8984246402214494,24308,24308,24308,48616,JA,0.5313096791505814
revision,socfb_middlebury45,socfb-Middlebury45,social,3,local_similarity,sa,0.9522877384035479,0.9540734350924422,0.889583676155998,0.889583676155998,0.889583676155998,0.8990783756674151,24308,24308,24308,48616,SA,0.5313096791505814
revision,socfb_middlebury45,socfb-Middlebury45,social,3,local_similarity,so,0.9513274756870291,0.9531737176843749,0.8889254566397894,0.8889254566397894,0.8889254566397894,0.8984246402214494,24308,24308,24308,48616,SO,0.5313096791505814
revision,socfb_middlebury45,socfb-Middlebury45,social,3,local_similarity,hpi,0.9238169082524075,0.9423322764173201,0.8776534474247162,0.8776534474247162,0.8776534474247162,0.8828817025484249,24308,24308,24308,48616,HPI,0.5313096791505814
revision,socfb_middlebury45,socfb-Middlebury45,social,3,local_similarity,hdi,0.9462695273026585,0.948832421766909,0.881520487082442,0.881520487082442,0.8815204870824421,0.8914553467447748,24308,24308,24308,48616,HDI,0.5313096791505814
revision,socfb_middlebury45,socfb-Middlebury45,social,3,local_similarity,llhn,0.8753265789705135,0.9153879660518709,0.8470873786407767,0.8470873786407767,0.8470873786407768,0.8504975140930914,24308,24308,24308,48616,LLHN,0.5313096791505814
revision,socfb_middlebury45,socfb-Middlebury45,social,4,local_similarity,cn,0.9487269465350167,0.9519139154721906,0.8861691624156657,0.8861691624156657,0.8861691624156658,0.895709313948026,24308,24308,24308,48616,CN,0.49200685089454055
revision,socfb_middlebury45,socfb-Middlebury45,social,4,local_similarity,aa,0.9519359597924448,0.9548312401643122,0.89164061214415,0.89164061214415,0.89164061214415,0.9007797268856985,24308,24308,24308,48616,AA,0.49200685089454055
revision,socfb_middlebury45,socfb-Middlebury45,social,4,local_similarity,ra,0.9560411768291157,0.9580906121224874,0.8971120618726345,0.8971120618726345,0.8971120618726345,0.9059809601822498,24308,24308,24308,48616,RA,0.49200685089454055
revision,socfb_middlebury45,socfb-Middlebury45,social,4,local_similarity,ja,0.9532498245418594,0.9551460111120168,0.8917228895836762,0.8917228895836762,0.8917228895836762,0.9010521729235945,24308,24308,24308,48616,JA,0.49200685089454055
revision,socfb_middlebury45,socfb-Middlebury45,social,4,local_similarity,sa,0.9533592937382425,0.9556168681978782,0.8912292249465197,0.8912292249465197,0.8912292249465197,0.9005887681735676,24308,24308,24308,48616,SA,0.49200685089454055
revision,socfb_middlebury45,socfb-Middlebury45,social,4,local_similarity,so,0.9532498245418594,0.9551460111120168,0.8917228895836762,0.8917228895836762,0.8917228895836762,0.9010521729235945,24308,24308,24308,48616,SO,0.49200685089454055
