benchmark,network_id,network,domain,fold,family,method_id,average_precision,roc_auc,precision,recall,f1,ndcg,cutoff,positive_count,negative_count,candidate_count,distinct_score_count,tie_group_count,tied_candidate_count,tied_candidate_ratio,largest_tie_group,cutoff_score,cutoff_tie_size,cutoff_tie_positive_count,cutoff_tie_negative_count,cutoff_slots_in_tie,cutoff_tie_crosses_boundary,method,family_scoring_seconds
standard,email_eu_core,email-Eu-core,communication,1,quasi_local_path,ora_cni,0.9301859136388759,0.9389663175706577,0.870026525198939,0.870026525198939,0.870026525198939,0.8830326535107033,3016,3016,3016,6032,5701,19,350,0.058023872679045095,313,2.0871238083678265,1,0,1,1,False,ORA-CNI-beta-0.001,4.56281464966014
standard,email_eu_core,email-Eu-core,communication,1,quasi_local_path,fl,0.9417339316777078,0.9467742002863595,0.8769893899204244,0.8769893899204244,0.8769893899204244,0.8904104719540055,3016,3016,3016,6032,3226,604,3410,0.5653183023872679,313,0.0031232166339974694,2,1,1,2,False,FL-l3,4.56281464966014
standard,email_eu_core,email-Eu-core,communication,2,quasi_local_path,lpi,0.9409778770278494,0.944799321830872,0.8743368700265252,0.8743368700265252,0.8743368700265252,0.8886005249385425,3016,3016,3016,6032,3281,613,3364,0.5576923076923077,303,3.173,5,0,5,5,False,LPI-beta-0.001,4.680210509337485
standard,email_eu_core,email-Eu-core,communication,2,quasi_local_path,ora_cni,0.9246455727397469,0.9323838291270607,0.8590848806366048,0.8590848806366048,0.8590848806366048,0.8738587974678067,3016,3016,3016,6032,5710,19,341,0.05653183023872679,303,2.092396942729244,1,0,1,1,False,ORA-CNI-beta-0.001,4.680210509337485
standard,email_eu_core,email-Eu-core,communication,2,quasi_local_path,fl,0.9409869389813332,0.9448010807963187,0.8743368700265252,0.8743368700265252,0.8743368700265252,0.8886021638468053,3016,3016,3016,6032,3283,611,3360,0.5570291777188329,303,0.003138207246772366,5,0,5,5,False,FL-l3,4.680210509337485
standard,email_eu_core,email-Eu-core,communication,3,quasi_local_path,lpi,0.9420986699649032,0.9465436658774774,0.8726790450928382,0.8726790450928382,0.8726790450928382,0.8872881359477289,3016,3016,3016,6032,3226,631,3437,0.5697944297082228,323,3.153,2,1,1,1,True,LPI-beta-0.001,4.556742346379906
standard,email_eu_core,email-Eu-core,communication,3,quasi_local_path,ora_cni,0.9305924858927432,0.9370337092535654,0.8650530503978779,0.8650530503978779,0.8650530503978779,0.8795736276968396,3016,3016,3016,6032,5693,17,356,0.059018567639257294,323,2.0732845402907696,1,1,0,1,False,ORA-CNI-beta-0.001,4.556742346379906
standard,email_eu_core,email-Eu-core,communication,3,quasi_local_path,fl,0.9420984831941345,0.9465435559421369,0.8726790450928382,0.8726790450928382,0.8726790450928382,0.8872879932738884,3016,3016,3016,6032,3231,626,3427,0.5681366047745358,323,0.0031278688931345063,2,1,1,1,True,FL-l3,4.556742346379906
standard,email_eu_core,email-Eu-core,communication,4,quasi_local_path,lpi,0.9456499328928991,0.9490634938154775,0.8809681697612732,0.8809681697612732,0.8809681697612732,0.8946677763014977,3016,3016,3016,6032,3204,629,3457,0.5731100795755968,332,3.1310000000000002,1,1,0,1,False,LPI-beta-0.001,4.603407927788794
standard,email_eu_core,email-Eu-core,communication,4,quasi_local_path,ora_cni,0.9318918131539918,0.9392456083030203,0.8693633952254642,0.8693633952254642,0.8693633952254642,0.8832472044059517,3016,3016,3016,6032,5685,17,364,0.0603448275862069,332,1.9816043296946035,1,1,0,1,False,ORA-CNI-beta-0.001,4.603407927788794
