benchmark,network_id,network,domain,fold,family,method_id,method,parameter,parameter_value,is_primary,configuration_scoring_seconds,average_precision,roc_auc,precision,recall,f1,ndcg,cutoff,positive_count,negative_count,candidate_count,distinct_score_count,tie_group_count,tied_candidate_count,tied_candidate_ratio,largest_tie_group,cutoff_score,cutoff_tie_size,cutoff_tie_positive_count,cutoff_tie_negative_count,cutoff_slots_in_tie,cutoff_tie_crosses_boundary
standard,ca_grqc,ca-GrQc,scientific_collaboration,3,enhanced_local,lit,LIT-i4,iterations,4.0,False,0.9659479819238186,0.939015642461867,0.9388718983436962,0.8899082568807339,0.8899082568807339,0.8899082568807339,0.9073601914782166,1853,1853,1853,3706,1579,45,2172,0.5860766324878576,2069,0.0,2069,224,1845,216,True
standard,ca_grqc,ca-GrQc,scientific_collaboration,3,enhanced_local,lit,LIT-i6,iterations,6.0,False,1.4931911723688245,0.939002507316931,0.9388657823299043,0.8899082568807339,0.8899082568807339,0.8899082568807339,0.9073584313299259,1853,1853,1853,3706,1577,41,2170,0.5855369670804101,2069,0.0,2069,224,1845,216,True
standard,ca_grqc,ca-GrQc,scientific_collaboration,3,quasi_local_walk,lrw,LRW-l3,steps,3.0,True,0.9728598287329078,0.9585698443693752,0.9576850480063397,0.922288181327577,0.922288181327577,0.922288181327577,0.9347313072497219,1853,1853,1853,3706,1597,78,2187,0.5901241230437129,1957,0.0,1957,150,1807,104,True
standard,ca_grqc,ca-GrQc,scientific_collaboration,3,quasi_local_walk,srw,SRW-l3,steps,3.0,True,0.9728598287329078,0.9875438827639411,0.9872824774166192,0.9762547220723151,0.9762547220723151,0.9762547220723151,0.9801045396131535,1853,1853,1853,3706,1689,63,2080,0.5612520237452779,1850,8.731100441706372e-08,1,0,1,1,False
standard,ca_grqc,ca-GrQc,scientific_collaboration,3,quasi_local_walk,pfp,PFP-l3,steps,3.0,True,0.9728598287329078,0.985925863163323,0.9863235738256745,0.9751753912574204,0.9751753912574204,0.9751753912574204,0.9789879186974125,1853,1853,1853,3706,1717,64,2053,0.5539665407447383,1850,0.00017424211081325974,1,0,1,1,False
standard,ca_grqc,ca-GrQc,scientific_collaboration,3,quasi_local_walk,lrw,LRW-l5,steps,5.0,False,8.392999267205596,0.9911271419996659,0.9893309051787784,0.9692390717754992,0.9692390717754992,0.9692390717754992,0.9741313447044908,1853,1853,1853,3706,2359,23,1370,0.3696708041014571,1326,1.9952208297456764e-07,1,1,0,1,False
standard,ca_grqc,ca-GrQc,scientific_collaboration,3,quasi_local_walk,srw,SRW-l5,steps,5.0,False,8.392999267205596,0.9946091864185336,0.9934672235539923,0.9762547220723151,0.9762547220723151,0.9762547220723151,0.9801002825370674,1853,1853,1853,3706,2367,24,1363,0.36778197517539124,1317,6.407526739488645e-07,1,0,1,1,False
standard,ca_grqc,ca-GrQc,scientific_collaboration,3,quasi_local_walk,pfp,PFP-l5,steps,5.0,False,8.392999267205596,0.9925245823673186,0.9919677808393441,0.9708580679978414,0.9708580679978414,0.9708580679978414,0.9753759316523944,1853,1853,1853,3706,2341,35,1400,0.37776578521316784,1317,0.0011678891703223292,1,0,1,1,False
standard,ca_grqc,ca-GrQc,scientific_collaboration,3,quasi_local_walk,lrw,LRW-l7,steps,7.0,False,29.781110297888517,0.9941291732806894,0.9928302844033785,0.9697787371829466,0.9697787371829466,0.9697787371829466,0.9745715151793706,1853,1853,1853,3706,3260,23,469,0.12655153804641123,425,2.786988795838284e-07,1,1,0,1,False
standard,ca_grqc,ca-GrQc,scientific_collaboration,3,quasi_local_walk,srw,SRW-l7,steps,7.0,False,29.781110297888517,0.9959079313686089,0.9948072130519229,0.9762547220723151,0.9762547220723151,0.9762547220723151,0.9800943083240244,1853,1853,1853,3706,3261,23,468,0.12628170534268754,424,1.4480060533861149e-06,1,0,1,1,False
standard,ca_grqc,ca-GrQc,scientific_collaboration,3,quasi_local_walk,pfp,PFP-l7,steps,7.0,False,29.781110297888517,0.9936104594251354,0.9929939605819998,0.9708580679978414,0.9708580679978414,0.9708580679978414,0.9753740059007571,1853,1853,1853,3706,3234,35,507,0.13680518078791148,424,0.0013227513227513227,1,0,1,1,False
standard,ca_grqc,ca-GrQc,scientific_collaboration,4,quasi_local_path,lpi,LPI-beta-0.1,beta,0.1,False,0.5856858431361616,0.978182329131138,0.9784119275083447,0.9627630868861305,0.9627630868861305,0.9627630868861305,0.9685177447407914,1853,1853,1853,3706,698,251,3259,0.87938478143551,1863,0.0,1863,69,1794,10,True
standard,ca_grqc,ca-GrQc,scientific_collaboration,4,quasi_local_path,lpi,LPI-beta-0.01,beta,0.01,False,0.573531043715775,0.9786252500823723,0.9786811777345644,0.9627630868861305,0.9627630868861305,0.9627630868861305,0.9685753509342292,1853,1853,1853,3706,871,177,3012,0.8127361036157582,1863,0.0,1863,69,1794,10,True
standard,ca_grqc,ca-GrQc,scientific_collaboration,4,quasi_local_path,lpi,LPI-beta-0.001,beta,0.001,True,0.735320177860558,0.978656571367458,0.9786944290977801,0.9627630868861305,0.9627630868861305,0.9627630868861305,0.9685797600719002,1853,1853,1853,3706,899,153,2960,0.7987048030221263,1863,0.0,1863,69,1794,10,True
standard,ca_grqc,ca-GrQc,scientific_collaboration,4,quasi_local_path,ora_cni,ORA-CNI-beta-0.1,beta,0.1,False,0.6845297692343593,0.9784910670890337,0.9785396357010946,0.9627630868861305,0.9627630868861305,0.9627630868861305,0.9685244538985605,1853,1853,1853,3706,1684,55,2077,0.5604425256341069,1863,0.0,1863,69,1794,10,True
standard,ca_grqc,ca-GrQc,scientific_collaboration,4,quasi_local_path,ora_cni,ORA-CNI-beta-0.01,beta,0.01,False,0.5449853157624602,0.978467165458835,0.9785323547322948,0.9627630868861305,0.9627630868861305,0.9627630868861305,0.9685206377717389,1853,1853,1853,3706,1686,53,2073,0.559363194819212,1863,0.0,1863,69,1794,10,True
standard,ca_grqc,ca-GrQc,scientific_collaboration,4,quasi_local_path,ora_cni,ORA-CNI-beta-0.001,beta,0.001,True,0.48809519596397877,0.9784653731956935,0.9785320634935428,0.9627630868861305,0.9627630868861305,0.9627630868861305,0.9685203167807149,1853,1853,1853,3706,1686,53,2073,0.559363194819212,1863,0.0,1863,69,1794,10,True
standard,ca_grqc,ca-GrQc,scientific_collaboration,4,enhanced_local,lit,LIT-i2,iterations,2.0,True,0.37853714684024453,0.9242659419967416,0.9239770748503979,0.868861305990286,0.868861305990286,0.868861305990286,0.8893463006883553,1853,1853,1853,3706,1500,52,2258,0.609282245008095,2113,0.0,2113,276,1837,260,True
standard,ca_grqc,ca-GrQc,scientific_collaboration,4,enhanced_local,lit,LIT-i4,iterations,4.0,False,0.7350826072506607,0.9237891483229326,0.9236741865483228,0.868861305990286,0.868861305990286,0.868861305990286,0.8892847011973818,1853,1853,1853,3706,1556,27,2177,0.5874257960064759,2113,0.0,2113,276,1837,260,True
standard,ca_grqc,ca-GrQc,scientific_collaboration,4,enhanced_local,lit,LIT-i6,iterations,6.0,False,1.3345257607288659,0.9235211875354652,0.9234778916294779,0.868861305990286,0.868861305990286,0.868861305990286,0.8892522553881104,1853,1853,1853,3706,1552,27,2181,0.5885051268213708,2113,0.0,2113,276,1837,260,True
standard,ca_grqc,ca-GrQc,scientific_collaboration,4,quasi_local_walk,lrw,LRW-l3,steps,3.0,True,0.7471555005759001,0.9462390352737606,0.9449593707379029,0.9007015650296816,0.9007015650296816,0.9007015650296816,0.9163757990929574,1853,1853,1853,3706,1576,67,2197,0.5928224500809498,1986,0.0,1986,192,1794,133,True
standard,ca_grqc,ca-GrQc,scientific_collaboration,4,quasi_local_walk,srw,SRW-l3,steps,3.0,True,0.7471555005759001,0.9799015561095394,0.9794925688976235,0.9627630868861305,0.9627630868861305,0.9627630868861305,0.9687040253926907,1853,1853,1853,3706,1660,64,2110,0.5693470048569886,1863,0.0,1863,69,1794,10,True
standard,ca_grqc,ca-GrQc,scientific_collaboration,4,quasi_local_walk,pfp,PFP-l3,steps,3.0,True,0.7471555005759001,0.9751098846587521,0.9773771562225052,0.9627630868861305,0.9627630868861305,0.9627630868861305,0.9679724543956194,1853,1853,1853,3706,1690,59,2075,0.5599028602266595,1863,0.0,1863,69,1794,10,True
standard,ca_grqc,ca-GrQc,scientific_collaboration,4,quasi_local_walk,lrw,LRW-l5,steps,5.0,False,7.161464758217335,0.9861098788974841,0.9838675574300977,0.9557474365893146,0.9557474365893146,0.9557474365893146,0.9626536949857363,1853,1853,1853,3706,2327,23,1402,0.3783054506206152,1355,1.7026384668010035e-07,1,1,0,1,False
standard,ca_grqc,ca-GrQc,scientific_collaboration,4,quasi_local_walk,srw,SRW-l5,steps,5.0,False,7.161464758217335,0.990827728992597,0.9893016356842029,0.9638424177010254,0.9638424177010254,0.9638424177010254,0.9695956247113255,1853,1853,1853,3706,2349,16,1373,0.3704803022126282,1343,5.453819525908729e-07,1,0,1,1,False
standard,ca_grqc,ca-GrQc,scientific_collaboration,4,quasi_local_walk,pfp,PFP-l5,steps,5.0,False,7.161464758217335,0.9852056938854412,0.98659005728375,0.9600647598488937,0.9600647598488937,0.9600647598488937,0.9655935503241106,1853,1853,1853,3706,2307,33,1432,0.38640043173232597,1343,0.0009672619047619048,1,0,1,1,False
standard,ca_grqc,ca-GrQc,scientific_collaboration,4,quasi_local_walk,lrw,LRW-l7,steps,7.0,False,26.980844186153263,0.9900466972778525,0.9881493495619332,0.9546681057744199,0.9546681057744199,0.9546681057744199,0.9617510921254424,1853,1853,1853,3706,3227,11,490,0.13221802482460873,470,2.5737345346085433e-07,1,0,1,1,False
standard,ca_grqc,ca-GrQc,scientific_collaboration,4,quasi_local_walk,srw,SRW-l7,steps,7.0,False,26.980844186153263,0.9924399690023764,0.9906139575006939,0.9649217485159202,0.9649217485159202,0.9649217485159202,0.9704847217389299,1853,1853,1853,3706,3228,11,489,0.13194819212088504,469,1.2359306464011178e-06,1,0,1,1,False
standard,ca_grqc,ca-GrQc,scientific_collaboration,4,quasi_local_walk,pfp,PFP-l7,steps,7.0,False,26.980844186153263,0.9865221004763751,0.9873803336372895,0.9600647598488937,0.9600647598488937,0.9600647598488937,0.9655892678540055,1853,1853,1853,3706,3179,35,562,0.15164597949271452,469,0.0009798738924599395,1,1,0,1,False
standard,ca_grqc,ca-GrQc,scientific_collaboration,5,quasi_local_path,lpi,LPI-beta-0.1,beta,0.1,False,0.77270971192047,0.9793301424163394,0.9795949393189497,0.9643820831084727,0.9643820831084727,0.9643820831084727,0.9699020670093146,1853,1853,1853,3706,712,261,3255,0.8783054506206153,1871,0.0,1871,66,1805,18,True
standard,ca_grqc,ca-GrQc,scientific_collaboration,5,quasi_local_path,lpi,LPI-beta-0.01,beta,0.01,False,0.7004202678799629,0.9798350309364267,0.979891565987857,0.9643820831084727,0.9643820831084727,0.9643820831084727,0.9699669204003574,1853,1853,1853,3706,895,182,2993,0.807609282245008,1871,0.0,1871,66,1805,18,True
standard,ca_grqc,ca-GrQc,scientific_collaboration,5,quasi_local_path,lpi,LPI-beta-0.001,beta,0.001,True,0.5178721840493381,0.9798599734742535,0.9799033611573128,0.9643820831084727,0.9643820831084727,0.9643820831084727,0.9699702353534086,1853,1853,1853,3706,913,168,2961,0.7989746357258499,1871,0.0,1871,66,1805,18,True
standard,ca_grqc,ca-GrQc,scientific_collaboration,5,quasi_local_path,ora_cni,ORA-CNI-beta-0.1,beta,0.1,False,0.46653884602710605,0.9798236877726779,0.979769682570147,0.9643820831084727,0.9643820831084727,0.9643820831084727,0.9699533550022711,1853,1853,1853,3706,1681,61,2086,0.5628710199676201,1871,0.0,1871,66,1805,18,True
standard,ca_grqc,ca-GrQc,scientific_collaboration,5,quasi_local_path,ora_cni,ORA-CNI-beta-0.01,beta,0.01,False,0.46554833091795444,0.9798043582186712,0.9797583242588191,0.9643820831084727,0.9643820831084727,0.9643820831084727,0.9699508727503572,1853,1853,1853,3706,1681,61,2086,0.5628710199676201,1871,0.0,1871,66,1805,18,True
standard,ca_grqc,ca-GrQc,scientific_collaboration,5,quasi_local_path,ora_cni,ORA-CNI-beta-0.001,beta,0.001,True,0.49479161389172077,0.9798033526292311,0.9797577417813151,0.9643820831084727,0.9643820831084727,0.9643820831084727,0.9699507429660886,1853,1853,1853,3706,1681,61,2086,0.5628710199676201,1871,0.0,1871,66,1805,18,True
standard,ca_grqc,ca-GrQc,scientific_collaboration,5,enhanced_local,lit,LIT-i2,iterations,2.0,True,0.34146863082423806,0.9342267904093455,0.9339502546737266,0.8796546141392336,0.8796546141392336,0.8796546141392336,0.8986577398418631,1853,1853,1853,3706,1522,52,2236,0.6033459255261737,2082,0.0,2082,241,1841,229,True
standard,ca_grqc,ca-GrQc,scientific_collaboration,5,enhanced_local,lit,LIT-i4,iterations,4.0,False,0.6928190002217889,0.9338293046500934,0.9336597440186112,0.8796546141392336,0.8796546141392336,0.8796546141392336,0.8986094736530603,1853,1853,1853,3706,1578,34,2162,0.5833783054506206,2082,0.0,2082,241,1841,229,True
standard,ca_grqc,ca-GrQc,scientific_collaboration,5,enhanced_local,lit,LIT-i6,iterations,6.0,False,1.0352866761386395,0.9336427940310568,0.9335228618051734,0.8796546141392336,0.8796546141392336,0.8796546141392336,0.8985868585784754,1853,1853,1853,3706,1580,32,2158,0.5822989746357259,2082,0.0,2082,241,1841,229,True
standard,ca_grqc,ca-GrQc,scientific_collaboration,5,quasi_local_walk,lrw,LRW-l3,steps,3.0,True,0.8593764929100871,0.9537869610737677,0.9528143711179695,0.9141932002158661,0.9141932002158661,0.9141932002158661,0.9278746218216825,1853,1853,1853,3706,1603,61,2164,0.583917970858068,1973,0.0,1973,167,1806,120,True
standard,ca_grqc,ca-GrQc,scientific_collaboration,5,quasi_local_walk,srw,SRW-l3,steps,3.0,True,0.8593764929100871,0.9814835825990207,0.9810920521235819,0.9643820831084727,0.9643820831084727,0.9643820831084727,0.9701509746681309,1853,1853,1853,3706,1668,69,2107,0.5685375067458176,1871,0.0,1871,66,1805,18,True
standard,ca_grqc,ca-GrQc,scientific_collaboration,5,quasi_local_walk,pfp,PFP-l3,steps,3.0,True,0.8593764929100871,0.9805138403500606,0.9804079322951448,0.9643820831084727,0.9643820831084727,0.9643820831084727,0.9700315802117366,1853,1853,1853,3706,1699,63,2070,0.558553696708041,1871,0.0,1871,66,1805,18,True
standard,ca_grqc,ca-GrQc,scientific_collaboration,5,quasi_local_walk,lrw,LRW-l5,steps,5.0,False,7.87123281089589,0.9872164908570513,0.9846661340880689,0.9638424177010254,0.9638424177010254,0.9638424177010254,0.9695586323206488,1853,1853,1853,3706,2326,21,1401,0.37803561791689155,1361,1.2958482317357796e-07,1,0,1,1,False
standard,ca_grqc,ca-GrQc,scientific_collaboration,5,quasi_local_walk,srw,SRW-l5,steps,5.0,False,7.87123281089589,0.9904909831744153,0.9884306861963608,0.9686994063680519,0.9686994063680519,0.9686994063680519,0.9737429107049319,1853,1853,1853,3706,2335,20,1391,0.3753372908796546,1353,4.158186585362659e-07,1,1,0,1,False
standard,ca_grqc,ca-GrQc,scientific_collaboration,5,quasi_local_walk,pfp,PFP-l5,steps,5.0,False,7.87123281089589,0.9891282780764794,0.9872840792297551,0.9670804101457097,0.9670804101457097,0.9670804101457097,0.9722622362228099,1853,1853,1853,3706,2298,40,1448,0.39071775499190503,1353,0.0007422954915751943,1,0,1,1,False
standard,ca_grqc,ca-GrQc,scientific_collaboration,5,quasi_local_walk,lrw,LRW-l7,steps,7.0,False,28.76419925969094,0.9917552708357805,0.9899310026272647,0.963302752293578,0.963302752293578,0.963302752293578,0.9690951536754913,1853,1853,1853,3706,3237,15,484,0.1305990286022666,456,2.2090107571176052e-07,1,0,1,1,False
standard,ca_grqc,ca-GrQc,scientific_collaboration,5,quasi_local_walk,srw,SRW-l7,steps,7.0,False,28.76419925969094,0.9933865158693805,0.9916152363300539,0.9686994063680519,0.9686994063680519,0.9686994063680519,0.9737318701706861,1853,1853,1853,3706,3239,14,481,0.1297895304910955,455,1.0473449139283463e-06,1,0,1,1,False
standard,ca_grqc,ca-GrQc,scientific_collaboration,5,quasi_local_walk,pfp,PFP-l7,steps,7.0,False,28.76419925969094,0.9916710174830761,0.9897202913901961,0.9670804101457097,0.9670804101457097,0.9670804101457097,0.9722580101938691,1853,1853,1853,3706,3195,41,552,0.1489476524554776,455,0.0008166561895685891,1,0,1,1,False
standard,ca_hepth,ca-HepTh,scientific_collaboration,1,quasi_local_path,lpi,LPI-beta-0.1,beta,0.1,False,0.31314570596441627,0.9676959598362024,0.9677061975630754,0.9418676561533704,0.9418676561533704,0.9418676561533704,0.9502714230829037,3234,3234,3234,6468,326,157,6299,0.9738713667285096,3346,0.0,3346,194,3152,112,True
standard,ca_hepth,ca-HepTh,scientific_collaboration,1,quasi_local_path,lpi,LPI-beta-0.01,beta,0.01,False,0.3288618898950517,0.9676946770369845,0.9677060541425767,0.9418676561533704,0.9418676561533704,0.9418676561533704,0.9502682109448669,3234,3234,3234,6468,487,200,6181,0.9556277056277056,3346,0.0,3346,194,3152,112,True
standard,ca_hepth,ca-HepTh,scientific_collaboration,1,quasi_local_path,lpi,LPI-beta-0.001,beta,0.001,True,0.32582178385928273,0.9676946770369845,0.9677060541425768,0.9418676561533704,0.9418676561533704,0.9418676561533704,0.9502682109448669,3234,3234,3234,6468,489,199,6178,0.9551638837353124,3346,0.0,3346,194,3152,112,True
standard,ca_hepth,ca-HepTh,scientific_collaboration,1,quasi_local_path,ora_cni,ORA-CNI-beta-0.1,beta,0.1,False,0.32715821312740445,0.9681344236431803,0.9677638526035027,0.9418676561533704,0.9418676561533704,0.9418676561533704,0.9502947186764409,3234,3234,3234,6468,2750,116,3834,0.5927643784786641,3346,0.0,3346,194,3152,112,True
standard,ca_hepth,ca-HepTh,scientific_collaboration,1,quasi_local_path,ora_cni,ORA-CNI-beta-0.01,beta,0.01,False,0.33225940400734544,0.9681254635979443,0.9677567293854068,0.9418676561533704,0.9418676561533704,0.9418676561533704,0.9502936343872149,3234,3234,3234,6468,2756,114,3826,0.5915275200989487,3346,0.0,3346,194,3152,112,True
standard,ca_hepth,ca-HepTh,scientific_collaboration,1,quasi_local_path,ora_cni,ORA-CNI-beta-0.001,beta,0.001,True,0.32688587391749024,0.9681244588684821,0.9677558688624154,0.9418676561533704,0.9418676561533704,0.9418676561533704,0.950293521288398,3234,3234,3234,6468,2757,113,3824,0.5912183055040198,3346,0.0,3346,194,3152,112,True
standard,ca_hepth,ca-HepTh,scientific_collaboration,1,enhanced_local,lit,LIT-i2,iterations,2.0,True,0.5568014420568943,0.8894073341469251,0.8897002664561636,0.8203463203463204,0.8203463203463204,0.8203463203463204,0.8451578601554977,3234,3234,3234,6468,2412,57,4113,0.635899814471243,3929,0.0,3929,706,3223,695,True
standard,ca_hepth,ca-HepTh,scientific_collaboration,1,enhanced_local,lit,LIT-i4,iterations,4.0,False,1.0118051921017468,0.8892794683150306,0.8896351535498103,0.8203463203463204,0.8203463203463204,0.8203463203463204,0.845141672514105,3234,3234,3234,6468,2470,33,4031,0.623222016079159,3929,0.0,3929,706,3223,695,True
standard,ca_hepth,ca-HepTh,scientific_collaboration,1,enhanced_local,lit,LIT-i6,iterations,6.0,False,1.4665600303560495,0.8892504935886287,0.8896165088849954,0.8203463203463204,0.8203463203463204,0.8203463203463204,0.8451383652948015,3234,3234,3234,6468,2473,34,4029,0.62291280148423,3929,0.0,3929,706,3223,695,True
standard,ca_hepth,ca-HepTh,scientific_collaboration,1,quasi_local_walk,lrw,LRW-l3,steps,3.0,True,2.2602660697884858,0.9267235078580254,0.9253655979736022,0.873222016079159,0.873222016079159,0.873222016079159,0.8912222618675326,3234,3234,3234,6468,2532,156,4092,0.6326530612244898,3614,0.0,3614,462,3152,380,True
standard,ca_hepth,ca-HepTh,scientific_collaboration,1,quasi_local_walk,srw,SRW-l3,steps,3.0,True,2.2602660697884858,0.9688390067054711,0.9683014404389967,0.9418676561533704,0.9418676561533704,0.9418676561533704,0.9503757046589691,3234,3234,3234,6468,2713,132,3887,0.6009585652442795,3346,0.0,3346,194,3152,112,True
standard,ca_hepth,ca-HepTh,scientific_collaboration,1,quasi_local_walk,pfp,PFP-l3,steps,3.0,True,2.2602660697884858,0.9679949369452936,0.9677701631054401,0.9418676561533704,0.9418676561533704,0.9418676561533704,0.9502684702231587,3234,3234,3234,6468,2772,117,3813,0.589517625231911,3346,0.0,3346,194,3152,112,True
standard,ca_hepth,ca-HepTh,scientific_collaboration,1,quasi_local_walk,lrw,LRW-l5,steps,5.0,False,41.02536415820941,0.9814162825239894,0.9774837466329647,0.9458874458874459,0.9458874458874459,0.945887445887446,0.9536522575624095,3234,3234,3234,6468,4142,24,2350,0.36332714904143476,2303,3.158979153187332e-08,1,1,0,1,False
